name,main_category,subcategory,source_url,image_url,source_vendor,external_id,local_image_path
GOLD EDGE BAR - WHITE PLEXI PANELS,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-edge-bar-white-plexi-panels,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e2be04b3cb21df71000b/1706205497281/CHLOE+6ft+BAR+%E2%80%93+GOLD.png?format=1500w,Rental Reserve,gold-edge-bar-white-plexi-panels,images/bars/gold-edge-bar-white-plexi-panels.png
CHLOE BACK BAR - GOLD & WHITE PLEXI,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/chloe-back-bar-gold-edge-white-plexi,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e353d2ac3a1f42c49c57/1706205471557/CHLOE+BAR+BACK+%E2%80%93+GOLD.png?format=1500w,Rental Reserve,chloe-back-bar-gold-edge-white-plexi,images/bars/chloe-back-bar-gold-edge-white-plexi.png
CHLOE TOWER - WHITE & GOLD,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/chloe-tower-white-gold,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e42d40535114b8712390/1706205646937/Oscar+Gold+Tower.png?format=1500w,Rental Reserve,chloe-tower-white-gold,images/bars/chloe-tower-white-gold.png
CHLOE TOWER - BLACK & GOLD,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/chloe-tower-black-gold,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e3fe04b3cb21df7100ef/1706205452452/Oscar+Gold+%26+Black+Tower.png?format=1500w,Rental Reserve,chloe-tower-black-gold,images/bars/chloe-tower-black-gold.png
CHLOE BACK BAR - GOLD & BLACK,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/chloe-back-bar-gold-black,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e38b04b3cb21df7100ac/1706205465232/CHLOE+BAR+BACK+%E2%80%93+GOLD+%26+Black.png?format=1500w,Rental Reserve,chloe-back-bar-gold-black,images/bars/chloe-back-bar-gold-black.png
GOLD EDGE BAR - BLACK PANELS,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-edge-black-bar-panels,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e20740535114b87121f4/1706205491262/CHLOE+6ft+BAR+%E2%80%93+BLACK+%26+GOLD.png?format=1500w,Rental Reserve,gold-edge-black-bar-panels,images/bars/gold-edge-black-bar-panels.png
GOLD EDGE BAR - GOLD MIRROR PANELS,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-mirror-bar,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e1ca81fe34541c5d889d/1706205503465/Gold+miror+bar.png?format=1500w,Rental Reserve,gold-mirror-bar,images/bars/gold-mirror-bar.png
CINDY - WHITE BOOKSHELF,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/cindy-white-bookshelf,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e45940535114b871239f/1706205435220/White+wire+Bookcase.png?format=1500w,Rental Reserve,cindy-white-bookshelf,images/bars/cindy-white-bookshelf.png
DIAMOND BAR BACK GOLD,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/diamond-bar-back-gold,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e4b804b3cb21df710136/1706205417432/DIAMOND+BACK+BAR.jpg?format=1500w,Rental Reserve,diamond-bar-back-gold,images/bars/diamond-bar-back-gold.jpg
INFINITY GOLD BACK BAR,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/infinity-gold-back-bar,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e3d140535114b8712352/1706205459014/Gold+Back+Bar.jpg?format=1500w,Rental Reserve,infinity-gold-back-bar,images/bars/infinity-gold-back-bar.jpg
OVAL BACK BAR,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/oval-back-bar,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e83ad2ac3a1f42c49faf/1706205511636/OVAL+BACK+BAR.png?format=1500w,Rental Reserve,oval-back-bar,images/bars/oval-back-bar.png
WHITE PANELING BAR,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/white-paneling-bar,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e4e0d2ac3a1f42c49d37/1706205408839/white+bar.png?format=1500w,Rental Reserve,white-paneling-bar,images/bars/white-paneling-bar.png
SAGE TOILE TABLECLOTH,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/sage-toile-tablecloth,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/69a859efbe8d03509bbd56cd/1772640856284/IMG_4690.jpg?format=1500w,Rental Reserve,sage-toile-tablecloth,images/tablecloths/sage-toile-tablecloth.jpg
BLUE TOILE TABLECLOTH,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/blue-toile-tablecloth,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/69a858b4cf9f9e7ac57cbe1a/1772640735899/IMG_4691.jpg?format=1500w,Rental Reserve,blue-toile-tablecloth,images/tablecloths/blue-toile-tablecloth.jpg
EGGSHELL VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/eggshell-velvet-linen,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65d3ae0b2e7bde1fca6517b9/1736899898330/Eggshell-VELVET.jpg?format=1500w,Rental Reserve,eggshell-velvet-linen,images/tablecloths/eggshell-velvet-linen.jpg
CHAMPAGNE VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/champagne-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65d3af724099735033713b93/1708371903725/Sand+Velvet+Linen.jpg?format=1500w,Rental Reserve,champagne-velvet,images/tablecloths/champagne-velvet.jpg
LAGUNA BLUE VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/laguna-blue-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bead88fec3957c639799e6/1708371726965/Blue+Velvet+Linen.jpg?format=1500w,Rental Reserve,laguna-blue-velvet,images/tablecloths/laguna-blue-velvet.jpg
BLUE VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/blue-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6786fb79ccfbed39ec319c7f/1736899845882/BLUE+VELVET.jpg?format=1500w,Rental Reserve,blue-velvet,images/tablecloths/blue-velvet.jpg
BLACK VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/black-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65beae10fec3957c63979a43/1708371704445/BLACK-VELVET.jpg?format=1500w,Rental Reserve,black-velvet,images/tablecloths/black-velvet.jpg
BLUSH VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/blush-velvet-linen,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65d3af224099735033713b36/1708371925168/Blush-velvet.jpeg?format=1500w,Rental Reserve,blush-velvet-linen,images/tablecloths/blush-velvet-linen.jpeg
SAGE GREEN VELVET,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/sage-green-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6809514936ea51214f474589/1760376887087/green+velvet.png?format=1500w,Rental Reserve,sage-green-velvet,images/tablecloths/sage-green-velvet.png
"RED VELVET LINEN, NAPKINS & BACKDROP PANELS",Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/red-velvet-linen-napkins-backdrop-panels,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6786f976237f856e10b46482/1736899189648/red+velvet1.jfif?format=1500w,Rental Reserve,red-velvet-linen-napkins-backdrop-panels,images/tablecloths/red-velvet-linen-napkins-backdrop-panels.jfif
MISNIGHT BLUE DULL SATIN,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/misnight-blue-dull-satin,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094f2036ea51214f47428b/1745442229020/Misnight+Blue.png?format=1500w,Rental Reserve,misnight-blue-dull-satin,images/tablecloths/misnight-blue-dull-satin.png
BRIGHT CHAMPGNE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/bright-champgne,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/680955dcaa04043fdb22fe4d/1745442299394/Bright+Champagne.png?format=1500w,Rental Reserve,bright-champgne,images/tablecloths/bright-champgne.png
NUDE SATIN,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/nude-satin,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/680955bc4bbb2150bb9c019b/1745442265490/Nude.png?format=1500w,Rental Reserve,nude-satin,images/tablecloths/nude-satin.png
BLUSH DULL SATIN,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/blush-dull-satin,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6809517f0020954130352669/1745441276450/Blush+Dull+Satin.jpg?format=1500w,Rental Reserve,blush-dull-satin,images/tablecloths/blush-dull-satin.jpg
BLACK DAMASK,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/black-damask,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094ee4aa04043fdb22f529/1745440540489/Charcoal+Damask.jpg?format=1500w,Rental Reserve,black-damask,images/tablecloths/black-damask.jpg
IVORY DAMASK,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/ivory-damask,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094e9eaa04043fdb22f4ad/1745440478842/Ivory+Damsk.jpg?format=1500w,Rental Reserve,ivory-damask,images/tablecloths/ivory-damask.jpg
IVORY LANI LACE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/ivory-lani-lace,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094e5d0020954130352247/1745440401899/Lani+Lace+Overlay.jpg?format=1500w,Rental Reserve,ivory-lani-lace,images/tablecloths/ivory-lani-lace.jpg
RIBBON OVERLAY,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/ribbon-overlay,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6809526636ea51214f474702/1745442153872/Ribbon+Mesh.png?format=1500w,Rental Reserve,ribbon-overlay,images/tablecloths/ribbon-overlay.png
SILVER SEQUINS MESH,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/zeu2kqktuxfi7ke726c5vrgjcsump9,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094ee336ea51214f474211/1745440847672/silver+sequince.jpg?format=1500w,Rental Reserve,zeu2kqktuxfi7ke726c5vrgjcsump9,images/tablecloths/zeu2kqktuxfi7ke726c5vrgjcsump9.jpg
SILVER DAMASK,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/silver-damask,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094f534bbb2150bb9bf972/1745440650987/silver+Damask.jpg?format=1500w,Rental Reserve,silver-damask,images/tablecloths/silver-damask.jpg
WHITE SEQUINCE DAMSK OVERLAY,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/white-sequince-damsk-overlay,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094e06aa04043fdb22f3e0/1745440308128/White_sequince+damask+overlay.jpg?format=1500w,Rental Reserve,white-sequince-damsk-overlay,images/tablecloths/white-sequince-damsk-overlay.jpg
CHAINLINK OVERLAY,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/chainlink-overlay,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094d3caa04043fdb22f300/1745440145584/Chain+link++Lace+topper.jpg?format=1500w,Rental Reserve,chainlink-overlay,images/tablecloths/chainlink-overlay.jpg
ROSE TOILE TABLECLOTH,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/rose-toile-tablecloth,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/678704e1237f856e10b470c7/1736901929834/Rose+Toile+Round+Tablecloth.jpg?format=1500w,Rental Reserve,rose-toile-tablecloth,images/tablecloths/rose-toile-tablecloth.jpg
PLUM TWINKLE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/plum-twinkle,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094d104bbb2150bb9bf62e/1745440688908/Purple+Twinle.jpg?format=1500w,Rental Reserve,plum-twinkle,images/tablecloths/plum-twinkle.jpg
BLACK TWINKLE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/black-twinkle-linen,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094bd636ea51214f473dac/1745439785768/Black+Twinle.jpg?format=1500w,Rental Reserve,black-twinkle-linen,images/tablecloths/black-twinkle-linen.jpg
WHITE TWINKLE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/white-twinkle,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094dde00209541303521a7/1745440251472/White+Twinle.jpg?format=1500w,Rental Reserve,white-twinkle,images/tablecloths/white-twinkle.jpg
SILVER TWINKLE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/silver-twinkle,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094c5c4bbb2150bb9bf51d/1745439867490/silver+twinkle.jpg?format=1500w,Rental Reserve,silver-twinkle,images/tablecloths/silver-twinkle.jpg
IVORY TWINKLE,Uncategorized,TABLECLOTHS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/ivory-twinkle,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094c2e36ea51214f473e26/1745439833865/ivory_twinkle.jpg?format=1500w,Rental Reserve,ivory-twinkle,images/tablecloths/ivory-twinkle.jpg
CRYSTAL BOX CENTERPIECE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/crystal-box-centerpiece,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea806ac13655e0565b177/1706993758673/CRYSTAL+BOX+CENTERPIECES.png?format=1500w,Rental Reserve,crystal-box-centerpiece,images/vases/crystal-box-centerpiece.png
CELESTIAL CASCADING CRYSTAL CENTERPIECE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/celestial-cascading-crystal-centerpiece,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9adefec3957c63978c28/1708371448991/Crystal+tower++%281%29.png?format=1500w,Rental Reserve,celestial-cascading-crystal-centerpiece,images/vases/celestial-cascading-crystal-centerpiece.png
GOLD URN,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-urn,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9d53fec3957c63978e06/1706991110512/Urn+Gold+2.png?format=1500w,Rental Reserve,gold-urn,images/vases/gold-urn.png
SPARTA PEDESTAL,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/sparta-pedestal,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9e09ac13655e0565aa1a/1706993867910/SPARTA+PEDESTAL+11X+11X+24.5.png?format=1500w,Rental Reserve,sparta-pedestal,images/vases/sparta-pedestal.png
GOLD FLOOR METAL VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-floor-metal-vase,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea4ed52f7792a50b3666d/1706992944765/Floor+Metal+vase++Gold.png?format=1500w,Rental Reserve,gold-floor-metal-vase,images/vases/gold-floor-metal-vase.png
HARLOW FLOWER STAND 45IN,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/harlow-flower-stand-45in,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9f34fec3957c63978f72/1706991452405/HARLOW+STAND+8X+45.png?format=1500w,Rental Reserve,harlow-flower-stand-45in,images/vases/harlow-flower-stand-45in.png
HARLOW FLOWER STAND 29.5,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/harlow-flower-stand,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9ef352f7792a50b361f0/1706991465315/HARLOW+STAND+8X+29.5.png?format=1500w,Rental Reserve,harlow-flower-stand,images/vases/harlow-flower-stand.png
SCULPTURE STAND,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/sculpture-stand,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d372f991f15f6231425a/1705332197589/SCULPTURE+STAND-02.png?format=1500w,Rental Reserve,sculpture-stand,images/vases/sculpture-stand.png
FLOOR SILVER METAL VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/floor-silver-metal-vase,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9ffbac13655e0565ab7f/1706991648418/_Large+floor+Metal+vase.png?format=1500w,Rental Reserve,floor-silver-metal-vase,images/vases/floor-silver-metal-vase.png
SILVER URN,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/silver-urn,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9d1cac13655e0565a972/1706990927875/Urn+Silver+2.png?format=1500w,Rental Reserve,silver-urn,images/vases/silver-urn.png
TIN SILVER URN,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/tin-silver-urn,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9f9efec3957c63978fdb/1706991557166/thin+Urn+Silver+2.png?format=1500w,Rental Reserve,tin-silver-urn,images/vases/tin-silver-urn.png
IMPERIAL VASES,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/imperial-vases,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d39b66057616ebcc5949/1705332197589/IMPERIAL+VASES.jpg?format=1500w,Rental Reserve,imperial-vases,images/vases/imperial-vases.jpg
ACROPOLIS VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/acropolis-vase,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9f6c65fd7a51964accc6/1706991517361/ACROPOLIS+VASE+7.5X+6.25X+14.png?format=1500w,Rental Reserve,acropolis-vase,images/vases/acropolis-vase.png
WINNIE COMPOTE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/winnie-compote-1,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9c93fec3957c63978d7c/1706990768927/WINNIE+COMPOTE+7X+4.png?format=1500w,Rental Reserve,winnie-compote-1,images/vases/winnie-compote-1.png
CASTLEBERRY URN,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/castleberry-urn,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea047ac13655e0565abc4/1706991738698/CASTLEBERRY+URN+12.5+X+24+WHITE.png?format=1500w,Rental Reserve,castleberry-urn,images/vases/castleberry-urn.png
ELEANORE VASE COLECTION,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/eleanore-vase-colection,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea3b127dbcd7532583840/1706992577239/E%3BEANORE+VASES.png?format=1500w,Rental Reserve,eleanore-vase-colection,images/vases/eleanore-vase-colection.png
MIXED BOTTLES,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/mixed-bottles,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d2dcf64a9124737825b5/1705332197589/Artboard+20.png?format=1500w,Rental Reserve,mixed-bottles,images/vases/mixed-bottles.png
BOUTIQUE VASES,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/boutique-vases,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/64079d79f64a91247377fc43/1706989043059/Be+our+guest+candelabra+%282%29.png?format=1500w,Rental Reserve,boutique-vases,images/vases/boutique-vases.png
BOUTIQUE VASES II,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/boutique-vases-ii,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be96fc65fd7a51964ac68d/1706989528544/Be+our+guest+candelabra+%283%29.png?format=1500w,Rental Reserve,boutique-vases-ii,images/vases/boutique-vases-ii.png
ANNIE VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/annie-vase-1,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/64079bad932fe157bdc8e2b6/1705332197589/Artboard+27.png?format=1500w,Rental Reserve,annie-vase-1,images/vases/annie-vase-1.png
GLASS PLATE PLANTER,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/glass-plate-planter,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d2f1932fe157bdc90df4/1705332197589/Artboard+21.png?format=1500w,Rental Reserve,glass-plate-planter,images/vases/glass-plate-planter.png
SILVER MERCURY FLOWER BOWL,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/silver-mercury-flower-bowl,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d2a8932fe157bdc90dd0/1705332197589/SILVER+MERCURY+FLOWER+BOWL-2.png?format=1500w,Rental Reserve,silver-mercury-flower-bowl,images/vases/silver-mercury-flower-bowl.png
CHIARA COMPOTE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/chiara-compote,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea083ac13655e0565abee/1706991787244/CHIARA+COMPOTE+7X+3.75.png?format=1500w,Rental Reserve,chiara-compote,images/vases/chiara-compote.png
CAGE COMPOTE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/cage-compote,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea023fec3957c63979037/1706991684587/_CAGE+COMPOTE+6.5X+5.png?format=1500w,Rental Reserve,cage-compote,images/vases/cage-compote.png
JULIAN COMPOTE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/julian-compote,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9e9fac13655e0565aa68/1706991343582/JULIAN+COMPOTE+6X4.25.png?format=1500w,Rental Reserve,julian-compote,images/vases/julian-compote.png
FLIRT VASES,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/flirt-vases,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea64665fd7a51964ad200/1706993256608/FLIRT+VASE.jpg?format=1500w,Rental Reserve,flirt-vases,images/vases/flirt-vases.jpg
GOLD MERCURY CENTERPIECE VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-mercury-centerpiece-vase,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea452ac13655e0565ae95/1706993423396/Gold+Mercury+vase.png?format=1500w,Rental Reserve,gold-mercury-centerpiece-vase,images/vases/gold-mercury-centerpiece-vase.png
SILVER MERCURY VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/silver-mercury-vase,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea66b52f7792a50b36793/1706993656866/SILVER+MERCURY+FLOWER+BOWL.jpg?format=1500w,Rental Reserve,silver-mercury-vase,images/vases/silver-mercury-vase.jpg
SANCTUARY URN,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/sanctuary-urn,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65be9e62ac13655e0565aa43/1706991258703/Sanctuary+Urn+5.75x5.75.png?format=1500w,Rental Reserve,sanctuary-urn,images/vases/sanctuary-urn.png
GLASS HARLOW STAND,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/tall-metal-centerpiece,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d217932fe157bdc90d96/1705332197589/TALL+METAL+CENTERPIECE-02.png?format=1500w,Rental Reserve,tall-metal-centerpiece,images/vases/tall-metal-centerpiece.png
GARNIER VASE,Uncategorized,VASES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/garnier-vase-1,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65bea5d3fec3957c6397946a/1706993215265/GARNIER+VASE.jpg?format=1500w,Rental Reserve,garnier-vase-1,images/vases/garnier-vase-1.jpg
